loan_id,account_id,loan_date,amount,duration,payments,status,account_id,district_id,frequency,dt,disp_id,type,client_id,gender,birth_date,district_id,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,account_id,sum_of_credits_before_loan,sum_of_withdrawals_before_loan,MIN_balance_before_loan,MAX_balance_before_loan,num_times_balance_below_100,avg_balance_30days_before_loan,avg_amount_before_loan
6607,7894,1997-10-21,153144,36,4254.00,C,7894,27,POPLATEK MESICNE,1996-04-09,9452,OWNER,9760,Male,1969-02-17,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.80,8561,0.65,1.29,110,1029,1127,7894,1078145,1078145,300,133012,0,73517.3077,12272.3918
6612,7907,1997-08-31,97392,12,8116.00,A,7907,70,POPLATEK MESICNE,1996-07-27,9467,OWNER,9775,Male,1960-06-23,70,Karvina,north Moravia,285387,0,2,8,5,7,89.90,10177,6.63,7.75,81,9878,10108,7907,380800,380800,200,127421,0,12846.0000,9153.7778
6613,7926,1996-09-22,84120,24,3505.00,A,7926,69,POPLATEK TYDNE,1996-06-09,9490,OWNER,9798,Female,1950-03-02,69,Jesenik,north Moravia,42821,4,13,5,1,3,48.40,8173,0.00,7.01,124,0,1358,7926,172283,172283,900,89571,0,59177.2500,14769.1053
6621,7957,1997-06-14,42900,12,3575.00,A,7957,51,POPLATEK MESICNE,1995-09-07,9525,OWNER,9833,Male,1964-09-21,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.50,8541,2.51,2.97,131,3496,3839,7957,1046384,1046384,500,155066,0,70249.1667,11403.5829
6624,7965,1994-09-30,71460,12,5955.00,A,7965,55,POPLATEK MESICNE,1993-11-08,9536,OWNER,9844,Male,1945-08-03,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.90,8743,1.88,2.43,111,3659,3894,7965,262679,262679,200,82549,0,46179.5000,10433.4651
6625,7966,1997-09-07,473280,60,7888.00,D,7966,54,POPLATEK MESICNE,1996-12-27,9538,OWNER,9846,Female,1967-07-01,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.00,9897,1.60,1.96,140,18721,18696,7966,209954,209954,500,109736,0,32767.4286,9163.1395
6632,7990,1998-04-23,144960,48,3020.00,C,7990,9,POPLATEK MESICNE,1996-08-30,9564,OWNER,9872,Female,1967-03-17,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.30,8899,3.39,3.97,149,2987,2487,7990,1004344,1004344,700,144854,0,27859.3333,13557.8699
6633,7997,1998-02-05,160656,24,6694.00,C,7997,10,POPLATEK MESICNE,1996-04-25,9572,OWNER,9880,Female,1970-12-10,10,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.70,10124,0.56,0.54,141,3810,4316,7997,935086,935086,400,173151,0,53823.0714,12154.3630
6641,8026,1997-09-09,128268,36,3563.00,C,8026,36,POPLATEK MESICNE,1997-03-23,9606,OWNER,9914,Male,1942-12-08,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.20,9198,3.33,4.28,131,5796,6132,8026,133239,133239,700,75427,0,58568.6000,12119.6667
6642,8027,1994-06-05,77640,12,6470.00,A,8027,44,POPLATEK TYDNE,1993-07-07,9607,OWNER,9915,Male,1967-07-10,44,Chrudim,east Bohemia,105606,77,26,7,2,7,53.00,8254,2.79,3.76,97,2166,2325,8027,413087,413087,700,117490,0,51633.7143,13255.8000
6643,8038,1998-01-18,35856,24,1494.00,C,8038,47,POPLATEK MESICNE,1996-08-17,9621,OWNER,9929,Female,1967-07-19,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.80,9538,1.51,1.81,111,6079,5410,8038,415868,415868,600,81244,0,70684.1667,7941.1368
6644,8039,1996-10-20,93600,24,3900.00,A,8039,9,POPLATEK MESICNE,1995-12-17,9622,OWNER,9930,Male,1972-06-23,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.30,8899,3.39,3.97,149,2987,2487,8039,229169,229169,900,96108,0,26371.6250,7856.4364
6645,8041,1994-11-06,140400,36,3900.00,A,8041,1,POPLATEK MESICNE,1993-10-10,9625,OWNER,9933,Male,1941-10-15,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,8041,261447,261447,400,115000,0,33188.4000,10991.6000
6647,8051,1994-06-01,208320,48,4340.00,A,8051,1,POPLATEK TYDNE,1993-02-07,9637,OWNER,9945,Female,1968-04-14,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,8051,423055,423055,200,82982,0,50912.4286,9434.4353
6650,8073,1994-02-17,49320,12,4110.00,B,8073,24,POPLATEK PO OBRATU,1993-09-03,9665,OWNER,9973,Female,1945-10-03,24,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.00,8991,1.39,2.01,128,5198,5273,8073,266271,266271,900,126833,0,27230.6250,10548.3469
6655,8085,1997-10-17,260400,60,4340.00,D,8085,73,POPLATEK MESICNE,1996-04-08,9679,OWNER,9987,Female,1950-06-19,73,Opava,north Moravia,182027,17,49,12,2,7,56.40,8746,3.33,3.74,90,4355,4433,8085,635748,635748,600,111671,0,27670.4286,9846.0157
6659,8092,1996-02-20,56100,60,935.00,C,8092,54,POPLATEK MESICNE,1995-01-11,9687,OWNER,9995,Male,1958-07-07,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.00,9897,1.60,1.96,140,18721,18696,8092,138829,138829,1000,45346,0,15228.4000,3856.6618
6660,8094,1997-05-09,220428,36,6123.00,C,8094,67,POPLATEK MESICNE,1996-11-24,9689,OWNER,9997,Male,1962-06-07,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.10,8110,5.77,6.55,109,3244,3079,8094,254668,254668,600,105524,0,63140.1667,23042.4000
6665,8114,1997-08-15,99300,60,1655.00,C,8114,59,POPLATEK MESICNE,1995-10-14,9715,OWNER,10023,Female,1973-03-20,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.10,8444,3.24,3.47,106,2595,2305,8114,454104,454104,600,60869,0,30606.3750,6083.4375
6667,8127,1996-07-15,155880,24,6495.00,A,8127,37,POPLATEK MESICNE,1994-10-13,9732,OWNER,10040,Female,1968-10-30,37,Litomerice,north Bohemia,114006,71,26,6,2,9,62.30,9065,4.46,5.39,123,4147,4166,8127,891122,891122,1000,164649,0,60456.6000,12237.2254
6668,8129,1994-07-30,74736,36,2076.00,A,8129,45,POPLATEK MESICNE,1993-06-26,9735,OWNER,10043,Male,1965-10-29,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.50,8390,2.28,2.89,132,2080,2122,8129,291054,291054,700,62084,0,34768.3333,8192.0299
6675,8158,1997-11-01,238716,36,6631.00,C,8158,48,POPLATEK TYDNE,1996-06-16,9767,OWNER,10075,Male,1964-07-01,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.00,9060,1.78,2.44,124,1655,1717,8158,686393,686393,1000,115151,0,71344.7143,12167.4245
6676,8159,1995-06-13,29784,24,1241.00,A,8159,26,POPLATEK MESICNE,1995-02-08,9768,OWNER,10076,Female,1969-12-25,26,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.00,10787,2.64,3.09,131,6041,6261,8159,60620,60620,200,49220,0,39706.3333,6943.3333
6677,8169,1997-08-12,97980,60,1633.00,C,8169,29,POPLATEK MESICNE,1995-11-28,9782,OWNER,10090,Female,1980-03-14,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.60,8843,2.82,3.60,113,818,888,8169,259223,259223,700,46399,0,20906.3333,3667.2336
6678,8173,1994-05-20,80340,12,6695.00,A,8173,11,POPLATEK MESICNE,1993-07-05,9787,OWNER,10095,Female,1976-02-06,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.50,9622,0.45,0.59,154,3475,3529,8173,446746,446746,1100,122524,0,71053.8000,15464.4423
6682,8225,1998-03-30,36204,12,3017.00,D,8225,50,POPLATEK MESICNE,1996-12-07,9851,OWNER,10159,Male,1938-01-06,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.00,8187,4.83,5.45,94,2123,2134,8225,325740,325740,-215,56084,2,14683.2222,5640.4348
6686,8260,1994-08-25,224604,36,6239.00,A,8260,31,POPLATEK MESICNE,1993-03-24,9890,OWNER,10198,Male,1976-05-24,31,Tachov,west Bohemia,51313,34,12,3,1,4,59.20,8930,3.52,4.20,108,1328,1452,8260,696154,696154,200,109178,0,52947.1667,14537.8817
6687,8261,1993-09-13,87840,24,3660.00,A,8261,13,POPLATEK MESICNE,1993-05-12,9892,OWNER,10200,Female,1980-02-16,13,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.30,8598,2.77,3.26,123,1597,1875,8261,102647,102647,500,65848,0,60175.7500,9496.8824
6688,8268,1997-09-26,8616,24,359.00,C,8268,59,POPLATEK MESICNE,1996-09-19,9901,OWNER,10209,Male,1975-10-27,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.10,8444,3.24,3.47,106,2595,2305,8268,171809,171809,400,45337,0,27271.1250,3980.2152
6694,8316,1995-03-19,134784,24,5616.00,A,8316,70,POPLATEK MESICNE,1994-06-04,9961,OWNER,10269,Female,1940-05-11,70,Karvina,north Moravia,285387,0,2,8,5,7,89.90,10177,6.63,7.75,81,9878,10108,8316,264676,264676,900,112839,0,16601.1667,9329.7091
6695,8320,1997-06-04,309660,60,5161.00,C,8320,51,POPLATEK MESICNE,1997-01-19,9965,OWNER,10273,Female,1958-09-27,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.50,8541,2.51,2.97,131,3496,3839,8320,125709,125709,1100,70963,0,51267.7500,12153.4706
6696,8321,1994-05-09,89040,60,1484.00,C,8321,77,POPLATEK MESICNE,1993-04-12,9967,OWNER,10275,Female,1970-01-25,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.50,8909,4.01,5.56,113,3460,3590,8321,164346,164346,800,46550,0,27034.2857,3441.2529
6698,8327,1996-03-10,247728,48,5161.00,C,8327,1,POPLATEK TYDNE,1995-08-08,9974,OWNER,10282,Male,1979-06-19,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,8327,329078,329078,200,108390,0,54971.4545,12112.0800
6699,8330,1994-03-30,7656,24,319.00,A,8330,48,POPLATEK MESICNE,1993-03-28,9979,OWNER,10287,Female,1962-09-03,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.00,9060,1.78,2.44,124,1655,1717,8330,278859,278859,600,73069,0,47851.0000,6436.6420
6704,8377,1995-06-01,417060,60,6951.00,C,8377,29,POPLATEK MESICNE,1993-11-20,10042,OWNER,10350,Female,1961-09-14,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.60,8843,2.82,3.60,113,818,888,8377,432097,432097,200,127509,0,83326.0000,10584.0135
6705,8381,1997-07-25,333648,48,6951.00,D,8381,14,POPLATEK MESICNE,1996-09-17,10047,OWNER,10355,Female,1976-07-10,14,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.80,10045,1.42,1.71,135,6604,6295,8381,665494,665494,500,114446,0,81265.2000,12692.5361
6712,8405,1995-10-14,266220,60,4437.00,C,8405,20,POPLATEK MESICNE,1994-05-10,10074,OWNER,10382,Female,1965-02-17,20,Strakonice,south Bohemia,70646,94,14,3,1,4,58.40,8547,2.65,3.64,120,1563,1542,8405,420933,420933,900,66744,0,41262.9091,5581.3194
6715,8411,1996-05-06,220620,60,3677.00,C,8411,20,POPLATEK MESICNE,1994-12-02,10081,OWNER,10389,Female,1943-08-15,20,Strakonice,south Bohemia,70646,94,14,3,1,4,58.40,8547,2.65,3.64,120,1563,1542,8411,418405,418405,1100,70273,0,27337.2222,6331.1016
6721,8475,1994-01-21,21072,24,878.00,A,8475,4,POPLATEK MESICNE,1993-09-08,10151,OWNER,10459,Female,1964-08-09,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.40,9753,4.64,5.05,109,5244,5892,8475,39168,39168,1100,33467,0,29544.0000,3164.5333
6725,8489,1995-06-23,265320,36,7370.00,A,8489,19,POPLATEK MESICNE,1993-09-18,10167,OWNER,10475,Female,1948-08-28,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.70,8402,3.13,3.98,120,999,1099,8489,412244,412244,700,61993,0,34339.0000,5332.4257
6726,8492,1995-09-03,85860,60,1431.00,C,8492,2,POPLATEK MESICNE,1994-06-29,10171,OWNER,10479,Female,1955-10-20,2,Benesov,central Bohemia,88884,80,26,6,2,5,46.70,8507,1.67,1.85,132,2159,2674,8492,181800,181800,1000,44714,0,39383.1429,3377.4688
6727,8505,1997-12-10,42840,12,3570.00,A,8505,70,POPLATEK MESICNE,1997-03-20,10184,OWNER,10492,Male,1937-11-11,70,Karvina,north Moravia,285387,0,2,8,5,7,89.90,10177,6.63,7.75,81,9878,10108,8505,160927,160927,1100,57767,0,40994.0000,5868.6000
6729,8519,1994-08-11,74688,12,6224.00,A,8519,23,POPLATEK MESICNE,1993-04-02,10202,OWNER,10510,Female,1945-01-26,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.50,8624,1.79,2.66,102,2879,3198,8519,661354,661354,1100,104902,0,48704.2500,11551.5714
6730,8523,1998-02-15,93036,12,7753.00,C,8523,54,POPLATEK MESICNE,1996-11-25,10209,OWNER,10517,Female,1980-09-12,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.00,9897,1.60,1.96,140,18721,18696,8523,777285,777285,400,104865,0,42350.3846,14395.2019
6732,8533,1996-09-19,174048,48,3626.00,C,8533,47,POPLATEK MESICNE,1995-10-10,10220,OWNER,10528,Female,1952-02-16,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.80,9538,1.51,1.81,111,6079,5410,8533,492929,492929,600,127068,0,69192.3750,13503.1739
6734,8547,1996-05-30,173016,36,4806.00,C,8547,14,POPLATEK TYDNE,1995-07-17,10235,OWNER,10543,Female,1945-02-23,14,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.80,10045,1.42,1.71,135,6604,6295,8547,679598,679598,300,123928,0,75196.0000,13519.8298
6736,8558,1994-06-14,288360,60,4806.00,C,8558,1,POPLATEK PO OBRATU,1994-02-27,10247,OWNER,10555,Male,1935-12-15,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,8558,64651,64651,800,58496,0,43353.0000,8585.1000
6737,8564,1995-03-11,76680,24,3195.00,A,8564,68,POPLATEK MESICNE,1993-09-12,10255,OWNER,10563,Male,1949-01-07,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.20,9893,4.09,4.72,96,5623,5887,8564,719841,719841,1000,104676,0,49119.0000,9877.5664
6738,8566,1994-09-29,230220,36,6395.00,B,8566,74,POPLATEK MESICNE,1993-10-08,10258,OWNER,10566,Female,1942-11-09,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.00,10673,4.75,5.44,100,18782,18347,8566,297904,297904,-2720,130801,5,10057.3333,7188.8780
6745,8625,1995-04-10,47304,24,1971.00,A,8625,64,POPLATEK MESICNE,1993-11-10,10328,OWNER,10636,Male,1971-08-03,64,Zlin,south Moravia,197099,29,41,10,2,10,74.70,9624,1.60,2.31,145,4484,4265,8625,1189195,1189195,400,148093,0,98056.9231,13867.8862
6746,8639,1998-06-06,185640,60,3094.00,C,8639,46,POPLATEK MESICNE,1997-08-22,10346,OWNER,10654,Female,1962-07-16,46,Nachod,east Bohemia,112709,48,20,7,3,10,73.50,8369,1.79,2.31,117,2854,2618,8639,180681,180681,400,59524,0,27017.4286,6178.0727
6748,8645,1998-12-08,240900,60,4015.00,C,8645,60,POPLATEK MESICNE,1997-06-23,10354,OWNER,10662,Female,1949-08-25,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.90,8441,3.45,4.48,115,1879,2252,8645,312734,312734,700,59731,0,25459.2857,5047.1333
6751,8680,1996-07-14,85716,36,2381.00,C,8680,17,POPLATEK MESICNE,1996-02-12,10394,OWNER,10702,Male,1938-05-03,17,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.40,8114,2.38,2.62,119,1003,1181,8680,86716,86716,800,52783,0,41273.7500,7206.1053
6753,8688,1997-03-20,67980,12,5665.00,A,8688,66,POPLATEK MESICNE,1996-11-22,10406,OWNER,10714,Female,1946-03-31,66,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.30,8512,3.51,4.12,102,2247,2103,8688,80206,80206,400,55706,0,42417.7500,7479.0000
6755,8713,1998-07-24,170700,60,2845.00,C,8713,53,POPLATEK MESICNE,1997-05-18,10438,OWNER,10746,Male,1971-08-04,53,Blansko,south Moravia,107911,88,33,6,2,7,50.90,8240,2.53,3.56,99,1850,1903,8713,287645,287645,400,56839,0,19202.2857,6021.0989
6758,8742,1997-07-29,33144,12,2762.00,A,8742,70,POPLATEK MESICNE,1997-01-28,10469,OWNER,10777,Female,1980-01-27,70,Karvina,north Moravia,285387,0,2,8,5,7,89.90,10177,6.63,7.75,81,9878,10108,8742,106174,106174,900,61771,0,26315.8889,5645.5000
6763,8772,1997-06-19,88272,48,1839.00,C,8772,1,POPLATEK MESICNE,1996-05-16,10505,OWNER,10813,Female,1979-05-13,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,8772,167314,167314,800,37880,0,12223.2857,4253.8571
6764,8776,1995-08-26,33984,48,708.00,C,8776,64,POPLATEK MESICNE,1994-08-24,10510,OWNER,10818,Male,1972-08-04,64,Zlin,south Moravia,197099,29,41,10,2,10,74.70,9624,1.60,2.31,145,4484,4265,8776,183170,183170,600,55078,0,44454.1667,4598.2143
6766,8784,1998-04-28,74352,24,3098.00,C,8784,1,POPLATEK MESICNE,1996-10-16,10520,OWNER,10828,Female,1957-11-23,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,8784,724147,724147,1100,96166,0,45157.8750,11075.6270
6785,8899,1995-12-25,125340,60,2089.00,C,8899,1,POPLATEK TYDNE,1994-09-05,10655,OWNER,10963,Male,1944-06-15,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,8899,624606,624606,500,110933,0,33644.7143,9686.6614
6790,8919,1998-06-08,76104,24,3171.00,C,8919,62,POPLATEK MESICNE,1997-07-03,10679,OWNER,10987,Female,1961-10-03,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.70,8544,1.29,1.86,109,2719,2906,8919,96511,96511,1000,33814,0,21019.1250,2043.8025
6791,8926,1998-01-23,566640,60,9444.00,C,8926,1,POPLATEK MESICNE,1997-03-21,10689,OWNER,10997,Female,1972-02-06,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,8926,211478,211478,200,61993,0,29346.1429,5104.6753
6793,8931,1997-01-30,186300,60,3105.00,C,8931,63,POPLATEK TYDNE,1996-01-01,10696,OWNER,11004,Male,1947-11-16,63,Vyskov,south Moravia,86513,38,36,5,1,5,50.50,8288,3.79,4.52,110,1562,1460,8931,779548,779548,200,170683,0,51523.6364,12880.9328
6805,8972,1996-12-21,45024,48,938.00,C,8972,70,POPLATEK MESICNE,1996-05-21,10742,OWNER,11050,Female,1957-05-04,70,Karvina,north Moravia,285387,0,2,8,5,7,89.90,10177,6.63,7.75,81,9878,10108,8972,170899,170899,800,63659,0,45877.7778,7779.8462
6808,8982,1994-10-12,227880,36,6330.00,A,8982,64,POPLATEK MESICNE,1993-09-25,10755,OWNER,11063,Female,1955-11-04,64,Zlin,south Moravia,197099,29,41,10,2,10,74.70,9624,1.60,2.31,145,4484,4265,8982,365366,365366,1100,153214,0,65885.0000,8156.8554
6810,9006,1996-06-08,186384,48,3883.00,C,9006,40,POPLATEK TYDNE,1994-09-02,10785,OWNER,11093,Male,1959-01-29,40,Teplice,north Bohemia,128118,9,16,6,3,8,85.30,9317,6.49,7.07,97,6949,6872,9006,1146008,1146008,700,129557,0,20595.8000,11952.6895
6816,9017,1996-03-26,100224,48,2088.00,D,9017,70,POPLATEK MESICNE,1995-11-22,10797,OWNER,11105,Female,1957-02-01,70,Karvina,north Moravia,285387,0,2,8,5,7,89.90,10177,6.63,7.75,81,9878,10108,9017,60087,60087,700,46487,0,35876.4000,4932.6111
6817,9024,1996-10-04,70656,48,1472.00,C,9024,1,POPLATEK MESICNE,1996-01-05,10806,OWNER,11114,Male,1952-07-26,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,9024,148730,148730,600,55343,0,26754.4286,5188.3962
6818,9030,1996-12-12,155616,48,3242.00,C,9030,72,POPLATEK MESICNE,1995-01-21,10813,OWNER,11121,Female,1971-04-10,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.60,8994,3.80,4.79,110,9672,9208,9030,451405,451405,200,75294,0,54345.8571,4896.0407
6819,9031,1997-05-03,50112,24,2088.00,C,9031,47,POPLATEK MESICNE,1997-01-15,10815,OWNER,11123,Male,1948-01-29,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.80,9538,1.51,1.81,111,6079,5410,9031,116217,116217,900,102694,0,73287.6667,10238.5625
6820,9034,1993-12-16,38148,12,3179.00,A,9034,1,POPLATEK MESICNE,1993-06-28,10818,OWNER,11126,Female,1965-01-22,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,9034,145221,145221,900,62325,0,36175.8889,8369.5517
6821,9037,1998-09-15,321936,48,6707.00,C,9037,1,POPLATEK MESICNE,1996-10-22,10822,OWNER,11130,Female,1961-04-08,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,9037,406926,406926,400,62517,0,54388.5714,4221.0000
6824,9052,1997-02-26,71976,24,2999.00,D,9052,43,POPLATEK PO OBRATU,1995-08-30,10841,OWNER,11149,Male,1965-07-14,43,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.30,9425,1.72,2.50,125,4085,3891,9052,713355,713355,-8245,139580,6,40834.5556,10085.2030
6836,9093,1994-08-03,189300,60,3155.00,C,9093,47,POPLATEK MESICNE,1993-06-16,10887,OWNER,11195,Male,1953-12-05,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.80,9538,1.51,1.81,111,6079,5410,9093,273116,273116,800,61043,0,26882.3750,5114.5392
6841,9104,1994-08-07,172080,48,3585.00,A,9104,10,POPLATEK MESICNE,1994-01-21,10900,OWNER,11208,Female,1957-03-05,10,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.70,10124,0.56,0.54,141,3810,4316,9104,267849,267849,200,119139,0,64412.0000,11368.8095
6851,9138,1997-06-03,272220,60,4537.00,D,9138,26,POPLATEK MESICNE,1996-07-18,10942,OWNER,11250,Female,1946-09-23,26,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.00,10787,2.64,3.09,131,6041,6261,9138,229797,229797,-625,93793,1,2114.8000,7270.0635
6852,9140,1998-11-10,16032,48,334.00,C,9140,32,POPLATEK MESICNE,1997-08-18,10944,OWNER,11252,Female,1965-12-08,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.00,9272,2.80,3.22,118,4340,4505,9140,230925,230925,500,53314,0,20813.0000,3563.8099
6855,9153,1998-03-01,52236,36,1451.00,C,9153,9,POPLATEK MESICNE,1996-12-12,10958,OWNER,11266,Male,1938-09-25,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.30,8899,3.39,3.97,149,2987,2487,9153,160520,160520,600,48645,0,38625.7500,2808.0198
6856,9156,1998-12-01,163332,36,4537.00,C,9156,18,POPLATEK MESICNE,1997-09-14,10963,OWNER,11271,Male,1937-12-08,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.30,8968,2.83,3.35,131,1740,1910,9156,287900,287900,600,69554,0,18828.2000,8457.2727
6857,9159,1998-06-08,69600,48,1450.00,C,9159,64,POPLATEK MESICNE,1996-08-02,10966,OWNER,11274,Male,1969-04-14,64,Zlin,south Moravia,197099,29,41,10,2,10,74.70,9624,1.60,2.31,145,4484,4265,9159,428345,428345,700,71209,0,52967.3333,3603.1422
6859,9167,1998-03-07,272220,60,4537.00,C,9167,56,POPLATEK MESICNE,1997-04-02,10978,OWNER,11286,Female,1940-11-27,56,Breclav,south Moravia,124605,11,42,14,1,8,46.00,8772,4.69,4.98,126,2854,3158,9167,306594,306594,500,104228,0,21852.4000,7196.5625
6861,9179,1998-02-28,215040,60,3584.00,C,9179,28,POPLATEK MESICNE,1997-01-21,10996,OWNER,11304,Female,1960-10-20,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.90,8594,1.62,2.01,112,1580,1525,9179,304778,304778,1000,74897,0,27402.5000,6970.1463
6863,9188,1993-07-28,127080,60,2118.00,A,9188,45,POPLATEK MESICNE,1993-02-08,11006,OWNER,11314,Male,1936-06-02,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.50,8390,2.28,2.89,132,2080,2122,9188,75146,75146,800,49590,0,36233.2222,5417.4583
6865,9199,1996-09-11,29448,12,2454.00,B,9199,72,POPLATEK MESICNE,1996-05-15,11019,OWNER,11327,Male,1947-10-21,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.60,8994,3.80,4.79,110,9672,9208,9199,67392,67392,800,43791,0,32681.0000,8272.0000
6866,9201,1998-02-05,122472,24,5103.00,C,9201,69,POPLATEK MESICNE,1996-10-28,11021,OWNER,11329,Female,1961-01-31,69,Jesenik,north Moravia,42821,4,13,5,1,3,48.40,8173,0.00,7.01,124,0,1358,9201,716966,716966,1000,106090,0,39433.3636,12554.1429
6868,9208,1998-10-12,82128,24,3422.00,C,9208,29,POPLATEK MESICNE,1997-05-24,11029,OWNER,11337,Male,1969-04-03,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.60,8843,2.82,3.60,113,818,888,9208,396672,396672,871,70376,0,20019.1667,6249.4298
6871,9225,1997-04-13,164256,48,3422.00,C,9225,11,POPLATEK MESICNE,1996-01-01,11051,OWNER,11359,Male,1972-08-20,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.50,9622,0.45,0.59,154,3475,3529,9225,407643,407643,600,116638,0,26478.6000,8080.2857
6872,9227,1998-04-29,191580,60,3193.00,C,9227,51,POPLATEK MESICNE,1997-11-04,11054,OWNER,11362,Female,1966-01-11,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.50,8541,2.51,2.97,131,3496,3839,9227,43980,43980,900,28099,0,18730.6250,2356.3667
6875,9235,1997-03-13,83280,48,1735.00,C,9235,37,POPLATEK MESICNE,1995-06-24,11063,OWNER,11371,Female,1941-11-04,37,Litomerice,north Bohemia,114006,71,26,6,2,9,62.30,9065,4.46,5.39,123,4147,4166,9235,365164,365164,700,69425,0,30421.5714,4958.8777
6876,9236,1993-12-21,86616,12,7218.00,A,9236,11,POPLATEK MESICNE,1993-08-18,11064,OWNER,11372,Male,1961-09-28,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.50,9622,0.45,0.59,154,3475,3529,9236,58553,58553,800,48353,0,36619.2500,5323.5333
6877,9241,1997-06-19,285240,60,4754.00,C,9241,74,POPLATEK MESICNE,1996-09-25,11071,OWNER,11379,Male,1952-05-28,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.00,10673,4.75,5.44,100,18782,18347,9241,288595,288595,1100,89240,0,43320.3333,9580.1667
6878,9242,1997-01-24,23184,12,1932.00,A,9242,57,POPLATEK MESICNE,1996-03-15,11073,OWNER,11381,Female,1979-07-26,57,Hodonin,south Moravia,161954,21,37,20,3,8,48.00,8720,3.73,4.50,116,3729,3651,9242,99593,99593,200,48344,0,45074.5385,2701.5172
